0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,id
0.986806200305,0.960598968373,0.921736379565,0.870748938568,0.808331762233,0.735334342916,0.652748048229,0.56169154752,0.463394386832,0.359178962149,0.250441164861,0.138629993353,0.0252264399474,-0.088278026889,-0.200403059567,-0.309700781411,-0.414776567904,-0.514308946655,-0.607068317751,-0.691934214842,-0.767910850353,-0.834140715086,-0.889916032945,-0.934687904912,-0.968073012387,-0.989857787846,-1.0,-0.998627740615,-0.986035840168,-0.962679779107,-0.929167199873,-0.886247161538,-0.834797313332,-0.775809194868,-0.710371899164,-0.639654359063,-0.564886538022,-0.487339822215,-0.40830692217,-0.329081598587,-0.250938528503,-0.175113624531,-0.102785111573,-0.0350556523697,0.0270642043584,0.082671001215,0.130981548639,0.171344103559,0.203247385306,0.226327298611,0.240371270093,0.245320142699,0.241267611233,0.228457221093,0.207276990695,0.178251755503,0.142033367225,0.0993889152864,0.051187168408,-0.00161653834663,-0.0579967218067,-0.116875205114,-0.177139323691,-0.23766058717,-0.297313495422,-0.354994205461,-0.409638749336,-0.460240511365,-0.505866685819,-0.545673453413,-0.578919636288,-0.604978616319,-0.623348330095,-0.633659185344,-0.635679777422,-0.629320320217,-0.614633742802,-0.591814440919,-0.561194710166,-0.523238925105,-0.478535564696,-0.427787219047,-0.37179874474,-0.31146376564,-0.247749742408,-0.181681856732,-0.11432597504,-0.0467709709464,0.0198893043536,0.0845741091995,0.146233660997,0.203866457257,0.256535786098,0.303385157578,0.343652404925,0.376682226516,0.40193696485,0.4190054475,0.427609746504,hotel-transylvania-2
-0.994956290946,-0.984890620716,-0.969846585873,-0.949889827934,-0.925108314538,-0.895612689958,-0.861536674755,-0.823037490151,-0.780296279062,-0.733518492682,-0.682934209177,-0.628798349512,-0.57139075463,-0.511016088352,-0.44800353128,-0.382706232816,-0.315500491071,-0.246784633911,-0.17697757863,-0.106517052675,-0.0358574634311,0.034532588834,0.104173154231,0.172576125205,0.239248762628,0.303697534327,0.365432237256,0.423970367612,0.478841696608,0.52959300347,0.575792911623,0.617036769147,0.652951510434,0.683200432765,0.707487819234,0.7255633382,0.737226149298,0.742328646978,0.74077977465,0.732547845735,0.71766281224,0.696217926925,0.668370751547,0.634343471039,0.594422481728,0.54895723068,0.498358292863,0.443094682923,0.383690408834,0.320720285328,0.25480503573,0.186605721385,0.116817548197,0.0461631096327,-0.0246148651501,-0.0947611809,-0.163516178784,-0.230123980404,-0.293840876406,-0.353943758548,-0.409738491144,-0.460568116286,-0.505820787136,-0.54493732495,-0.577418298313,-0.60283052736,-0.620812921433,-0.631081565683,-0.633433980426,-0.627752486571,-0.614006620969,-0.592254557006,-0.562643497994,-0.525409023776,-0.480873384232,-0.429442746917,-0.371603419679,-0.307917082591,-0.239015076719,-0.165591809925,-0.0883973519392,-0.00822930208739,0.0740759767837,0.157652655634,0.241615157562,0.325068180579,0.407116903492,0.486877250315,0.563486087071,0.636111224912,0.70396110526,0.766294046045,0.822426933207,0.871743248145,0.913700329916,0.947835780361,0.973772931048,0.991225302632,1.0,deconstructing-harry
0.480323865157,0.465286560347,0.442995276732,0.413762916672,0.377998921372,0.336202779089,0.288956108954,0.236913448094,0.180791890682,0.121359746077,0.0594243991267,-0.00418043141924,-0.068607830597,-0.133011008795,-0.19655659189,-0.25843766505,-0.317886359169,-0.374185776131,-0.426681059686,-0.474789432361,-0.518009035392,-0.555926427915,-0.588222623157,-0.614677562942,-0.635172956968,-0.649693439717,-0.65832602499,-0.661257865643,-0.658772353544,-0.651243621688,-0.639129536445,-0.622963292507,-0.603343745989,-0.580924641833,-0.55640291,-0.530506220346,-0.50397999866,-0.477574115543,-0.452029465728,-0.428064657864,-0.406363033684,-0.387560230838,-0.372232495667,-0.360885940761,-0.353946927651,-0.351753737513,-0.354549672654,-0.362477709099,-0.375576796165,-0.393779872846,-0.416913643595,-0.444700128075,-0.476759971122,-0.512617470914,-0.551707255739,-0.593382513072,-0.636924649492,-0.681554236576,-0.726443076764,-0.770727204546,-0.813520622573,-0.853929559601,-0.891067027866,-0.92406745154,-0.952101135655,-0.974388346139,-0.99021277653,-0.998934185353,-1.0,-0.992955698037,-0.977453794947,-0.953261288145,-0.920265430333,-0.878477730555,-0.828036108266,-0.769205153942,-0.70237447876,-0.628055165276,-0.54687436029,-0.459568079845,-0.366972324012,-0.270012625446,-0.169692180136,-0.0670787310035,0.0367096053091,0.140519361388,0.243177370994,0.343506819038,0.44034345185,0.532551706956,0.619040522106,0.698778587656,0.770808814217,0.834261798974,0.888368088752,0.932469055788,0.96602622282,0.988628897314,1.0,barb-wire
0.9945239538,0.98361155352,0.967341788081,0.945832157221,0.919237504107,0.887748480288,0.851589661,0.81101733294,0.766316980355,0.717800498764,0.665803168659,0.610680424174,0.552804453899,0.49256067271,0.430344104688,0.366555717902,0.301598752004,0.23587507923,0.169781638564,0.10370698149,0.0380279659191,-0.0268933673532,-0.0907127039669,-0.153106122448,-0.213772492475,-0.272435583304,-0.328845864513,-0.382781985295,-0.434051922633,-0.482493792899,-0.527976325623,-0.570399002307,-0.609691867188,-0.645815020723,-0.678757810217,-0.708537735405,-0.735199089882,-0.758811362027,-0.77946742145,-0.797281518971,-0.812387129684,-0.824934669843,-0.835089118948,-0.843027578719,-0.848936800448,-0.853010711634,-0.855447971814,-0.85644958614,-0.856216603497,-0.854947923957,-0.85283823801,-0.85007611745,-0.846842275055,-0.84330800726,-0.839633831016,-0.835968322957,-0.832447165882,-0.829192404542,-0.826311909715,-0.823899046728,-0.822032541866,-0.820776537662,-0.820180825742,-0.820281243964,-0.821100222819,-0.822647464665,-0.824920738266,-0.827906770308,-0.831582215105,-0.835914683586,-0.840863812777,-0.846382357527,-0.852417286904,-0.85891086875,-0.865801727094,-0.873025858567,-0.880517595588,-0.888210505836,-0.896038219358,-0.903935176609,-0.911837292641,-0.919682534595,-0.92741141155,-0.934967377579,-0.942297150575,-0.949350950951,-0.956082665741,-0.962449944789,-0.968414236762,-0.973940773457,-0.978998511434,-0.983560040333,-0.987601467263,-0.991102286544,-0.994045243648,-0.996416201625,-0.998204017496,-0.999400435129,-1.0,cocaine-cowboys
-0.77283123462,-0.762524513447,-0.747121839134,-0.726692304771,-0.70132836108,-0.67114606939,-0.636285384836,-0.596910448847,-0.553209866845,-0.505396944502,-0.453709853868,-0.398411699405,-0.339790453279,-0.278158729379,-0.213853366377,-0.147234791686,-0.0786861405165,-0.00861210721604,0.0625624902582,0.134394447592,0.206424223153,0.278178303607,0.349171885217,0.418911864052,0.486900122175,0.552637090729,0.615625564695,0.67537473811,0.731404422826,0.783249408535,0.830463916949,0.872626098721,0.909342518114,0.940252567555,0.965032752219,0.983400783615,0.995119420978,1.0,0.997905590189,0.988753724837,0.972518651263,0.949233053595,0.918989205825,0.881939519179,0.838296454898,0.788331781173,0.732375161263,0.670812068466,0.604081032606,0.532670231877,0.457113453076,0.37798545243,0.295896758063,0.211487963758,0.125423571638,0.038385448852,-0.0489340300113,-0.135839077255,-0.221637740781,-0.30564922102,-0.387211167268,-0.465686863123,-0.540472210469,-0.611002422432,-0.676758337977,-0.737272274284,-0.792133337741,-0.840992120229,-0.883564714294,-0.919635988782,-0.949062075309,-0.971772025638,-0.987768610303,-0.997128239691,-1.0,-0.996603807968,-0.987227699772,-0.972224280959,-0.952006375457,-0.927041922477,-0.897848180379,-0.864985306051,-0.829049387033,-0.790665011322,-0.750477466378,-0.70914466429,-0.667328894206,-0.625688505955,-0.58486963021,-0.545498040602,-0.508171261786,-0.473451024674,-0.441856165925,-0.413856063272,-0.389864691576,-0.37023537661,-0.355256314652,-0.34514691611,-0.340055020745,phantom-thread
-0.99149372592,-0.974558554923,-0.949348423084,-0.916092198708,-0.875091266732,-0.826716353146,-0.771403627443,-0.709650129631,-0.642008576315,-0.569081607552,-0.491515542621,-0.40999371837,-0.325229488384,-0.237958964748,-0.148933586729,-0.0589126020522,0.0313444531632,0.121085190573,0.209571638445,0.296087262646,0.379943663122,0.460486874043,0.537103201459,0.609224538766,0.676333107445,0.737965578219,0.793716536027,0.843241260718,0.886257804189,0.922548353599,0.95195987919,0.974404074029,0.989856601548,0.998355674908,1.0,0.994946121012,0.98340521407,0.965639380249,0.941957494255,0.91271066928,0.878287401799,0.839108462438,0.795621600514,0.748296130318,0.697617466824,0.644081677176,0.588190112169,0.53044417892,0.471340312244,0.411365197827,0.350991295271,0.290672703611,0.230841405927,0.171903923439,0.114238402966,0.0581921550264,0.00407965323178,-0.0478190009755,-0.0972591505447,-0.144032200467,-0.187965795102,-0.228923574804,-0.26680453635,-0.301542026004,-0.333102397776,-0.361483372547,-0.386712136117,-0.408843216021,-0.427956177981,-0.44415318323,-0.457556447688,-0.468305642978,-0.476555277801,-0.482472096052,-0.486232525507,-0.488020207884,-0.488023637669,-0.486433933444,-0.483442761516,-0.479240427611,-0.474014148276,-0.467946509508,-0.46121411615,-0.453986431695,-0.44642480454,-0.438681673368,-0.430899941369,-0.423212506383,-0.415741931891,-0.408600242075,-0.401888822938,-0.395698410742,-0.390109148806,-0.385190693951,-0.381002354591,-0.377593243674,-0.375002431226,-0.373259083209,-0.372382575671,the-betrayed
-0.994308490232,-0.982977492105,-0.966110520118,-0.943861530971,-0.916433361539,-0.884075672706,-0.847082421384,-0.805788888146,-0.760568292659,-0.711828033506,-0.66000559292,-0.605564150484,-0.548987952796,-0.49077748854,-0.431444520299,-0.371507025672,-0.311484100988,-0.251890880944,-0.193233526996,-0.136004336204,-0.0806770205441,-0.0277022044802,0.0224968141756,0.0695279983004,0.113034162249,0.152696185298,0.188235818035,0.219418056652,0.246053064988,0.267997629232,0.285156135339,0.297481064412,0.304973006488,0.307680198241,0.305697595096,0.299165492973,0.288267719432,0.273229418184,0.254314454823,0.231822475137,0.206085650455,0.177465147131,0.146347359484,0.113139947219,0.0782677195932,0.0421684093689,0.00528837982166,-0.0319216920891,-0.0690111139773,-0.105533416398,-0.141050491529,-0.175136594288,-0.20738217025,-0.237397477328,-0.26481597101,-0.289297426061,-0.310530770855,-0.328236613942,-0.342169446,-0.352119503884,-0.357914287123,-0.359419720782,-0.356540962124,-0.349222851928,-0.337450014591,-0.321246614254,-0.300675777105,-0.275838692713,-0.246873409676,-0.213953343111,-0.1772855134,-0.137108537301,-0.0936903938944,-0.0473259889527,0.00166545784386,0.0529431778666,0.106147745361,0.160904070759,0.216824470246,0.27351178671,0.330562537749,0.387570067097,0.444127676711,0.499831717729,0.554284619573,0.60709783766,0.657894701367,0.706313145211,0.752008307431,0.794654981508,0.833949907426,0.869613890758,0.901393738917,0.929064005126,0.952428531853,0.971321786598,0.985609984021,0.995191989469,1.0,we-are-what-we-are
-0.690761816324,-0.698975459774,-0.711047267169,-0.726683820064,-0.745502089843,-0.767036286647,-0.790746203664,-0.816026917416,-0.842219681822,-0.868623833731,-0.894509510347,-0.919130965078,-0.941740257839,-0.961601089001,-0.978002543156,-0.990272509594,-0.997790550975,-1.0,-0.996419075819,-0.986650827266,-0.970391728593,-0.947438774795,-0.917694947649,-0.881172949749,-0.837997131757,-0.788403567346,-0.732738260374,-0.671453499286,-0.605102404056,-0.534331740666,-0.459873106734,-0.382532618927,-0.303179257854,-0.222732048778,-0.142146276315,-0.0623989481115,0.0155262641842,0.0906543685068,0.16203443639,0.228754781135,0.28995768565,0.344853441184,0.392733467709,0.43298229992,0.46508823957,0.488652494781,0.503396649897,0.509168334912,0.505944991173,0.493835659479,0.473080747407,0.444049764265,0.407237043878,0.363255507142,0.31282854724,0.256780150276,0.196023392229,0.131547479277,0.0644035220709,-0.00431074471567,-0.0734670687656,-0.141923369664,-0.208540758578,-0.272200628712,-0.331821554841,-0.386375741952,-0.434904768832,-0.476534382139,-0.510488110126,-0.536099482336,-0.552822662193,-0.56024132301,-0.558075624275,-0.546187173675,-0.524581890789,-0.493410720245,-0.452968174852,-0.403688722403,-0.346141062805,-0.2810203746,-0.209138641161,-0.131413196473,-0.0488536579141,0.0374525615183,0.126355946995,0.216661548264,0.307146369973,0.396577225701,0.483728787922,0.567401562704,0.646439518634,0.719747104288,0.786305397529,0.845187142726,0.895570448647,0.936750939815,0.968152177474,0.989334192351,1.0,hell-or-high-water
0.996330374443,0.989032934634,0.978190607488,0.963926055899,0.94639963856,0.925806743768,0.902374542413,0.876358215204,0.848036718167,0.817708158346,0.785684858366,0.752288193928,0.717843292302,0.68267368247,0.647095988584,0.611414757939,0.575917512639,0.540870110631,0.506512496837,0.473054918817,0.44067467379,0.409513445171,0.379675277024,0.35122522429,0.324188705404,0.298551572185,0.274260899824,0.251226487702,0.229323049651,0.208393060567,0.188250214962,0.168683442461,0.149461415442,0.13033747531,0.11105489624,0.091352398944,0.0709698220663,0.0496538553904,0.0271637371195,0.00327681719611,-0.0222061100967,-0.04945579814,-0.0786099540582,-0.109769142432,-0.142993262906,-0.178298669342,-0.215655988427,-0.254988684856,-0.296172408607,-0.339035147535,-0.383358195763,-0.428877935302,-0.475288415259,-0.522244700002,-0.569366945059,-0.61624514745,-0.662444505818,-0.707511315333,-0.750979313024,-0.792376381134,-0.831231509392,-0.867081911948,-0.899480191057,-0.928001437686,-0.952250158923,-0.971866923534,-0.986534620105,-0.995984227038,-1.0,-0.998423990322,-0.991159817091,-0.978175626183,-0.9595061811,-0.93525404298,-0.905589810427,-0.870751403587,-0.831042391024,-0.786829372184,-0.73853844236,-0.686650780875,-0.631697416472,-0.574253236456,-0.514930317706,-0.454370668199,-0.393238476903,-0.332211977687,-0.271975039182,-0.213208597138,-0.156582048723,-0.102744729381,-0.0523175921867,-0.00588520726452,0.0360118053869,0.0728838021317,0.104298500952,0.129886634625,0.149346791036,0.162449371384,0.169039609585,promised-land
0.986098503262,0.958491259628,0.917566924429,0.863901412369,0.798249534199,0.721534041344,0.634832242433,0.539360391885,0.436456083866,0.327558914591,0.21418970148,0.0979285689401,-0.0196077730514,-0.136789219814,-0.251995588213,-0.363639713072,-0.470189982612,-0.570191981102,-0.662288921137,-0.745240567095,-0.817940374874,-0.879430600696,-0.928915163179,-0.965770077422,-0.989551317115,-1.0,-0.997044832794,-0.980801793347,-0.951571069625,-0.909831316502,-0.856231331674,-0.791579290597,-0.716829716693,-0.633068396528,-0.541495479831,-0.443407030489,-0.340175316842,-0.233228147148,-0.124027568912,-0.0140482586297,0.0952440687533,0.202413903678,0.30607651949,0.404917576285,0.497711460717,0.583338092777,0.660797956013,0.729225136764,0.787898190255,0.836248686397,0.873867325133,0.900507549816,0.916086626552,0.920684197227,0.914538353381,0.898039316544,0.871720847571,0.836249542284,0.792412202828,0.741101503072,0.683300191697,0.620064097911,0.552504221747,0.48176820327,0.409021472729,0.335428386455,0.262133651266,0.190244333234,0.120812735069,0.0548204103117,-0.0068364378099,-0.0633599491417,-0.11406179496,-0.158372396545,-0.195848041806,-0.22617580292,-0.249176194556,-0.264803549589,-0.273144126792,-0.274412002173,-0.268942831784,-0.257185608415,-0.239692567017,-0.217107423524,-0.190152158348,-0.159612578974,-0.126322915214,-0.0911497156712,-0.0549753244377,-0.0186812229382,0.0168684769942,0.0508431062652,0.0824608035385,0.111002910467,0.135827152478,0.156379381453,0.172203681319,0.182950665489,0.188383825826,the-lucky-man
